Make,Model,Total.Injuries
ROGER M ALLEN,RA2,2.0
ROGERS,T-51 MUSTANG KIT,0.0
ROGERS GEORGE T,LANCAIR IVP,3.0
ROGERS HOMER/ROGERS SHEILA,RV 6A,0.0
ROGERS KENNETH J,Flaglor Scooter,1.0
ROLLADEN SCHNEIDER OHG,LS-3-17,1.0
ROLLADEN-SCHNEIDER,LS 6,1.0
ROLLADEN-SCHNEIDER,LS-4,0.0
ROLLADEN-SCHNEIDER,LS-6,0.0
ROLLADEN-SCHNEIDER,LS8,0.0
ROLLADEN-SCHNEIDER,LS8-18,1.0
ROLLADEN-SCHNEIDER GMBH,LS-3,1.0
ROLLADEN-SCHNEIDER OHG,LS3,1.0
ROLLADEN-SCHNEIDER OHG,LS3-A,1.0
RONALD J BENDER,BAKING DUCE,1.0
ROSCHER FREDERICK,THUNDER MUSTANG,1.0
ROSE,PARRAKEET A-1,1.0
ROSE,THUNDER MUSTANG,1.0
ROSE HERBERT D,PIETENPOL AIR CAMPER,1.0
ROSS ALFRED K/ONEILL TERRENCE,LANCAIR 235,0.0
ROSS H/HERRIOTT M,VANS AIRCRAFT RV 3,1.0
ROSS JONATHAN,RV-8,0.0
ROTARY,RAF2000,1.0
ROTORCRAFT DEVELOPEMENT CORP.,OH-58C,0.0
ROTORCRAFT DEVELOPMENT CORP,OH-58A+,0.0
ROTORSPORT UK LTD,CAVALON,1.0
ROTORSPORT UK LTD,MTOsport 2017,0.0
ROTORWAY,A600,0.0
ROTORWAY,DB-1,1.0
ROTORWAY,EXEC,4.0
ROTORWAY,EXEC 162F,0.0
ROTORWAY,Exec 162,0.0
ROTORWAY,Exec 162F,2.0
ROVEY JASON H,RV-8,0.0
ROWE DENNIS A,HIGHLANDER,0.0
ROWLAND,GS-2 SPORT,0.0
ROYSE DAVID,AVID C AEROBAT,1.0
ROYSE RALPH L,GLASAIR,1.0
RUDBERG TODD W,VANS ACFT RV8,0.0
RUDDER DWIGHT K,KITFOX IV 1200 SPDST,0.0
RUDOLPH RALPH MONROE,STARLITE,0.0
RUIZ E,RAF 2000,0.0
RUSSELL E OBERG,MURPHY REBEL,0.0
RUSSOM ROY G,HUMMEL H5,1.0
RUTAN,DEFIANT,1.0
RUTAN,LONGEZ,1.0
RUTAN,Long-EZ,0.0
RUTAN,VARIEZE,1.0
RUTTEN PHIL J,PIETENPOL,0.0
RUTTER HERBERT G,LONG EZ,1.0
RYAN,L17,0.0
RYAN,NAVION,12.0
RYAN,NAVION A,8.0
RYAN,NAVION B,1.0
RYAN,Navion,0.0
RYAN AERONAUTICAL,ST3KR,11.0
RYAN JOHN STEFFEY,SUBSONEX,0.0
RYAN W Gross,Arion Lighting,0.0
RYSKAMP BRUCE A,ACRODUSTER,1.0
Rader,LONG EZ,1.0
Ragle,RV6A,2.0
Rainbow Sky Reach,Bushcat,0.0
Rainey,AERO PHAETON,2.0
Rainey,RANS S-12,2.0
Rajhamsa,XAIR,1.0
Ralley,3A,0.0
Rallison,Rotorway 162F,0.0
Rally Rotec,2B,1.0
Ralph C Kimball,Sea Rey,0.0
Ralph Legate,STITS SKYCOUP,1.0
Ralph Sanders,Murphy Acft Elite,0.0
Ralph Taylor,ROYAL T,0.0
Rambow,MONNETT MONI,1.0
Ramesbotham,CH701,0.0
Ramsay,Lancair IV-P,0.0
Ramsey,RV-8A,1.0
Ramseyer,TIERRA II,1.0
Rand,K.R.1,0.0
Rand,KR-1 CATFISH,0.0
Rand,KR-2,4.0
Rand,KR2,1.0
Rand Engineering,KR-II,1.0
Rand Kr1,KR-1,0.0
Rand Robinson,KR-1,1.0
Rand Robinson Engineering,KR-2,1.0
Rand/robinson,KR2,1.0
Randolph Flagg,BOREDOM FIGHTER,1.0
Randolph R.clark,KR-2,0.0
Randy Stanley,Rotoway Exc 162F,0.0
Randy Tredo,MUSTANG II,0.0
Randy Wayne Maloney,M1,2.0
Rankin,Quickie Q2,0.0
Rans,7,0.0
Rans,RANS S6S,2.0
Rans,RANS S7 COURIER,0.0
Rans,S-10,1.0
Rans,S-10 SAKOTA,2.0
Rans,S-12,5.0
Rans,S-12 AIRAILE,1.0
Rans,S-12 XL,1.0
Rans,S-12XL,2.0
Rans,S-14,0.0
Rans,S-14 AIRAILE,1.0
Rans,S-7,1.0
Rans,S-9,1.0
Rans,S12,0.0
Rans,S14,1.0
Rans,S6ES,0.0
Rans,S6EX COYOTE II,0.0
Rans,S7,3.0
Rans,S91,1.0
Rans Company,S-11 PURSUIT,1.0
Rans Employee Flying Club,RANS S-12 XL,2.0
Rans Inc.,AIRAILE S 12,2.0
Rans S-12 Airaile,S-12,1.0
"Rans, Inc.",RV-4,0.0
"Rans, Inc.",RV-9A,0.0
"Rans, Inc.",Rans S-6ES,2.0
"Rans, Inc.",S-10 Sakota/A,1.0
"Rans, Inc.",S-11 PURSUIT,1.0
"Rans, Inc.",S-12 XL,0.0
"Rans, Inc.",S-14,1.0
"Rans, Inc.",S-6,2.0
"Rans, Inc.",S-7,1.0
"Rans, Inc.",S12XL,0.0
Rans/hine,S-10,0.0
Ransome,PITTS SPECIAL S-1C,1.0
Rapp,VAN'S RV-4,0.0
Rare Aircraft,WACO T-10,0.0
Rarsch,RV-4,1.0
Raser,MINI 500,0.0
Rash,Vans RV-6A,1.0
Rasmussen,KITFOX 2,2.0
Ratliff,Hummel Bird,1.0
Raum,Rans S-12,1.0
Raven,AERO STAR S-66A,0.0
Raven,AS-55A,1.0
Raven,AX-7,1.0
Raven,AX-8,1.0
Raven,AX-9,8.0
Raven,R-7,1.0
Raven,RALLEY RX7,0.0
Raven,RALLY II,1.0
Raven,RALLY RX-7,1.0
Raven,RALLY RX7,4.0
Raven,RX 6,1.0
Raven,RX-6,5.0
Raven,RX-7,5.0
Raven,RX7,1.0
Raven,S-55,3.0
Raven,S-55A,5.0
Raven,S-55A-707,2.0
Raven,S-60A,20.0
Raven,S-66A,3.0
Raven,S-77A,9.0
Raven,S100A,5.0
Raven,S55,2.0
Raven,S55A,17.0
Raven,S55A/AX7,3.0
Raven,S60A,5.0
Raven,S77A,12.0
Raven Industries,Rally RX7,1.0
Raven Industries,S-60A,1.0
Raven Industries,S-66A,4.0
Rawdon,T1,0.0
Rawdon Bros. Aircraft,T1,3.0
Ray Aerial Spraying,773 Racer,1.0
Ray Edmistonn,Z-200,0.0
Rayan,NAV-4,0.0
Raymond,LONG EZ,2.0
Raymond Bristow,RAND KR-2,1.0
Raymond C. Voegele,MINI IMP RC-2,0.0
Rayne,VARI-EZE,2.0
Raytheon,400A,0.0
Raytheon,58,2.0
Raytheon,A36,3.0
Raytheon,B-1900,0.0
Raytheon,B300,0.0
Raytheon,BE-1900D,1.0
Raytheon,BE-23-B24R,1.0
Raytheon,BE-390,0.0
Raytheon,Bonanza,1.0
Raytheon,HAWKER,0.0
Raytheon,HAWKER 800XP,0.0
Raytheon,HS-125-700,3.0
Raytheon,Hawker 800XP,3.0
Raytheon,V35A,2.0
Raytheon Aircraft Company,1900D,5.0
Raytheon Aircraft Company,390,4.0
Raytheon Aircraft Company,99A,9.0
Raytheon Aircraft Company,A36,15.0
Raytheon Aircraft Company,B200,0.0
Raytheon Aircraft Company,B300,0.0
Raytheon Aircraft Company,B36TC,2.0
Raytheon Aircraft Company,C90A,3.0
Raytheon Aircraft Company,G36,3.0
Raytheon Co,COBRA,0.0
Raytheon Corporate Jets,390 Premier I,0.0
Raytheon Corporate Jets,400A,1.0
Raytheon Corporate Jets,BAE 125-800A,8.0
Raytheon Corporate Jets,BE-200,2.0
Raytheon Corporate Jets,BE-400A,8.0
Raytheon Corporate Jets,Beechjet 400,0.0
Raytheon Corporate Jets,Beechjet 400A,0.0
Raytheon Corporate Jets,C90,1.0
Raytheon Corporate Jets,DH 125-3A,0.0
Raytheon Corporate Jets,H25B,0.0
Raytheon Corporate Jets,HS 800XP,0.0
Raytheon Corporate Jets,Hawker 125,3.0
Raytheon Corporate Jets,Hawker 800XP,0.0
Raytheon Corporate Jets,Premier,0.0
Raz-mut,440A,1.0
Read,ROTORWAY EXECUTIVE,0.0
Reamer,RV7A,2.0
Rearwin,8500,1.0
Rearwin,REARWIN 8125,2.0
Reay,Titan Tornado II,1.0
Rebholz,Rans S-10,1.0
Redding David,RV9A,0.0
Reder,KR-2,2.0
Redgate,Europa Classic,2.0
Redsell,WINDROSE,0.0
Reed,Avid Commuter,1.0
Reed,BANDIT 1,0.0
Reed,RS15,2.0
Reed Mike,SMITHS SUPER CUB,0.0
Reed-madsen,TAYLOR BIRD,0.0
Reeves,Avid Mark IV,0.0
"Reher, Kent O.",RV 6,1.0
Rehler,Gyrocopter,1.0
Reichel,Lancair 360,1.0
Reicher,FP-101,1.0
Reichert,MJ-77,1.0
Reid,CAPELLA XS,0.0
Reid,LONG EZ,1.0
Reif,AVID FLYER,0.0
Reiffer,RS-15,1.0
Reiley,Seawind 3000,1.0
Reilly,THORP T-18,2.0
Reims,F172,3.0
Reims,F172 M,1.0
Reims,F172N,2.0
Reims,FR172J,2.0
Reims Aviation,406,2.0
Reims Aviation,CESSNA FA 150K,0.0
Reims Aviation,CESSNA FR182,0.0
Reims Aviation,Cessna FA152 Aerobat,1.0
Reims Aviation,F150L,2.0
Reims Aviation,F406,2.0
Reims Aviation,FR172E,1.0
Reims Aviation Cessna,F172N,0.0
Reims-Cessna,F-150,0.0
Reindl,CGS Hawk A,1.0
Reindl,QUICKIE 2,0.0
Reinhart,GP-4,0.0
Reinhold,REVOLUTION MINI 500,0.0
Reisinger,Sonerai II L,2.0
Reitz,Mohawk 1,1.0
Remos,G-3/600,0.0
Remos,G-3/6000,0.0
Remos,GX,0.0
Remos Aircraft GMBH,G3/600,2.0
Remos Aircraft GMBH Flugzeugba,GX,2.0
Remos Aircraft GmbH,Remos GX,2.0
Remote Sensing,CIRRUS VK-30,2.0
Render,LONG-EZ,1.0
Renninger,MUSTANG II,0.0
Renquist,Starduster SA300,1.0
Replica,P51,0.0
Repliea 78 Ral,FOKKER DV III,1.0
Republic,P-47N-20-RE,1.0
Republic,RC 3,0.0
Republic,RC-3,17.0
Republic,RC-3 SEABEE,2.0
Republic,RC-3-1,1.0
Republic,RC3,0.0
Resney,COMMANDER 447,1.0
Rettberg,RANS S-7,2.0
Revell,MIDGET MUSTANG,0.0
Reviere,Vans RV6A,2.0
Revolution,MINI-500,1.0
Revolution Helicopter,MINI-500,0.0
Rey,AVID FLYER,2.0
Reynolds,MARSKE-MONARCH 1997,1.0
Rhea,KR-2,1.0
Rhoades,Jodel D-9,1.0
Rhoades,Rotorway Exec 162F,0.0
Rhoads,Autogyro MTO Sport,0.0
"Rhoads, Larry E",Sopwith Baby,0.0
Ricardo Lopez,RAF 2000 GTXSE,2.0
Rich,RV-4,1.0
Rich,RV3-A,0.0
Rich,Wheeler Express CT,1.0
Rich,Woodstock I,1.0
Richard A. Brown,FALCO F-8L,2.0
Richard A. Denisar,RV-4,2.0
Richard A. White,GLASAIR SH-2,2.0
Richard C. Ballow,KITFOX 1,0.0
Richard Cheney,TERATORN TIERRA II,1.0
Richard E. Rowland,CASSUTT III M,1.0
Richard F. Sheldon,Aventura II,1.0
Richard N. Burns,KR-2,1.0
Richard O. Middlen,GLASAIR III SH-3R,1.0
Richard Rank,KitFox 4,0.0
Richard Riley,Velocity,1.0
Richard S. Anderson,Rotorway Exec 162F,1.0
Richard Shaffer,AIRCAMPER GN-1,1.0
Richard Young,HARMON ROCKET II,2.0
Richards,VELOCITY 173 RG,0.0
Richards Lancair,IVP,2.0
Richardson,KITFOX 4,2.0
Richardson,RV-6,0.0
Riches,AVID FLYER,0.0
Richmond,ROTORWAY EXECUTIVE,1.0
Rick Campbell,Zenith-STOL CH801,2.0
Riddell,LANCAIR 235,2.0
Riddell (lancair),IV-P,1.0
Rider,AA-4,1.0
Rider-charles,AEROSPORT SCAMP,1.0
Ridgway,Bensen B8M,0.0
Riekkenen,RYELONG LE,1.0
Riesland,Fly Baby 1,0.0
Rietman,WIDGET,1.0
Riggs,Skyraider 1,1.0
Riley,D-16A,0.0
"Riley, Donald",RUTAN VARIEZE,2.0
Ringsdorf-mcconnell,VARI-EZE,6.0
Rittal,Glastar,0.0
Ritter,RV-10,1.0
Ritz,A,1.0
Rjb Aviation,SKYBOLT A-1,0.0
Robbins,ACRO-DUSTER II SA750,2.0
Robbins,BREEZY CG-1,1.0
Robbins,KOLB FIRESTAR,2.0
Robbins,VERIEZE,1.0
Robert B. Boston,GLASAIR RG,1.0
Robert Bressler,PITTS S-1E,1.0
Robert C. Campbell,QUICKIE,0.0
Robert D Carr Jr,Cavalon,2.0
Robert D. Campbell,KR-1,1.0
Robert D. Waldron,KITFOX III,0.0
Robert D. Wood,VELOCITY XLFG,1.0
Robert E. Bean,WITTMAN TAILWIND W10,0.0
Robert Eckley,ROTORWAY,0.0
Robert Eggebrecht,SONERAI 2L,1.0
Robert Eldon Idler,TIERRA-2,2.0
Robert Frisbey,RV4,0.0
Robert Griffiths,KITFOX MOD II,0.0
Robert H. Low,MUSTANG II,0.0
Robert J. Goodyear,Hummel Bird,1.0
Robert J. Jackson,RV6-A,2.0
Robert J. Labonte,Defiant,0.0
Robert Judd,SONERAI II,0.0
Robert L. Kennedy,AVID FLYER,0.0
Robert L. Rice,DAVIS DA-2A,2.0
Robert Mcdonnell,KR-2,1.0
Robert N. Gilmore,Rans S-10,1.0
Robert O. Ely,STARDUSTER-II SA300,1.0
Robert R. Callahan,EXEC 90,1.0
Robert R. Reiland,Rans,1.0
Robert Thibodeau,JR ACE,0.0
Robert Van Scoyoc,SONERIA IIL,0.0
Robert W. Ferrell,TITAN TORNADO II,0.0
Robert Wood,Thorp T18,0.0
Roberto P. Garcia,Nieuport 24bis,1.0
Roberts,RV-6A,2.0
Robertson,B1-RD,3.0
Robertson,B1-RD (SN:115),2.0
Robertson,BIRD,1.0
Robertson,C-402B,7.0
Robertson,C-414,12.0
Robertson,C-U206F,5.0
Robin,DR400,5.0
Robin,HR200,0.0
"Robin, Avions Pierre",R.2160,2.0
Robinette,Ultra Pup,0.0
Robinson,22,0.0
Robinson,AVID FLYER,1.0
Robinson,Beta II,1.0
Robinson,R 22,0.0
Robinson,R 22 Beta,0.0
Robinson,R 22 Mariner,1.0
Robinson,R 22B,2.0
Robinson,R-22,78.0
Robinson,R-22 ALPHA,4.0
Robinson,R-22 BETA,34.0
Robinson,R-22 BETA II,1.0
Robinson,R-22 Beta,21.0
Robinson,R-22 Beta 2,0.0
Robinson,R-22 Beta II,0.0
Robinson,R-22 HP,2.0
Robinson,R-22 MARINER,1.0
Robinson,R-22 Mariner,4.0
Robinson,R-22-A,4.0
Robinson,R-22-B,3.0
Robinson,R-22-BETA,2.0
Robinson,R-22-MARINER,1.0
Robinson,R-22A,4.0
Robinson,R-22B,37.0
Robinson,R-22B2,2.0
Robinson,R-22BETA,0.0
Robinson,R-22HP,2.0
Robinson,R-22M,2.0
Robinson,R-44,48.0
Robinson,R-44 II,3.0
Robinson,R-44 Raven II,4.0
Robinson,R-44-II,0.0
Robinson,R-44A,3.0
Robinson,R22,100.0
Robinson,R22 Alpha,1.0
Robinson,R22 B,0.0
Robinson,R22 BETA,41.0
Robinson,R22 Beta,48.0
Robinson,R22 Beta 2,3.0
Robinson,R22 Beta II,11.0
Robinson,R22 HP,2.0
Robinson,R22 HT,1.0
Robinson,R22 MARINER,4.0
Robinson,R22 MARINER II,0.0
Robinson,R22 Mariner,3.0
Robinson,R22 beta,0.0
Robinson,R22-A,0.0
Robinson,R22-B,4.0
Robinson,R22-B2,0.0
Robinson,R22-BETA,2.0
Robinson,R22-Beta,1.0
Robinson,R22-HP,0.0
Robinson,R22A,14.0
Robinson,R22B,30.0
Robinson,R22Beta,1.0
Robinson,R22HP,0.0
Robinson,R22M,1.0
Robinson,R44,160.0
Robinson,R44 II,33.0
Robinson,R44 Raven II,2.0
Robinson,R66,4.0
Robinson,Robinson R22 Beta,1.0
Robinson,S-12 AIRAILE,1.0
Robinson,Tierra II,1.0
Robinson,WENOSO,1.0
Robinson Helicopter,R22 BETA,3.0
Robinson Helicopter,R22 Beta,1.0
Robinson Helicopter,R22 Beta II,0.0
Robinson Helicopter,R44,3.0
Robinson Helicopter Co.,R44 II,0.0
Robinson Helicopter Company,R-22 Beta II,2.0
Robinson Helicopter Company,R-44,3.0
Robinson Helicopter Company,R22,0.0
Robinson Helicopter Company,R22 Beta,3.0
Robinson Helicopter Company,R22A,0.0
Robinson Helicopter Company,R44,4.0
Robinson Helicopter Company,R44 II,5.0
Robinson Helicopters,R44,1.0
Robl,RV4,2.0
Rochette,RANS S-12 XL,0.0
Rocket Flyers,LLC,0.0
Rocket Flyers,Turbine Legend,1.0
Rockwell,100,3.0
Rockwell,100-180,2.0
Rockwell,112,6.0
Rockwell,112 TCA,1.0
Rockwell,112-TC,1.0
Rockwell,1121A,3.0
Rockwell,1121B,4.0
Rockwell,112A,15.0
Rockwell,112B,14.0
Rockwell,112TC,32.0
Rockwell,112TCA,8.0
Rockwell,112YC,0.0
Rockwell,114,27.0
Rockwell,114A,8.0
Rockwell,200D,0.0
Rockwell,500,6.0
Rockwell,500-S,7.0
Rockwell,500B,0.0
Rockwell,500S,3.0
Rockwell,500U,0.0
Rockwell,560E,2.0
Rockwell,680-E,1.0
Rockwell,680E,2.0
Rockwell,680FL,2.0
Rockwell,681,0.0
Rockwell,685,0.0
Rockwell,690,2.0
Rockwell,690-A,5.0
Rockwell,690A,16.0
Rockwell,690B,15.0
Rockwell,690C,1.0
Rockwell,695A,2.0
Rockwell,700,2.0
Rockwell,A-9B,3.0
Rockwell,A9B,1.0
Rockwell,AC 690B,2.0
Rockwell,AC-112,0.0
Rockwell,AC-112A,0.0
Rockwell,AC-500,0.0
Rockwell,AC-690,0.0
Rockwell,AC-700,5.0
Rockwell,AEROCOMMANDER 112,0.0
Rockwell,Aero Commander 500,0.0
Rockwell,CALLAIR A-9B,0.0
Rockwell,COMMANDER 112,1.0
Rockwell,COMMANDER 114,6.0
Rockwell,COMMANDER 690B,0.0
Rockwell,GA-112TC,2.0
Rockwell,INTL S-2R,0.0
Rockwell,NA-265-25,0.0
Rockwell,NA-265-65,6.0
Rockwell,NA-265-80,0.0
Rockwell,NA265-65,0.0
Rockwell,OV-10A,1.0
Rockwell,OV-10D,1.0
Rockwell,S 2R,1.0
Rockwell,S-2D,1.0
Rockwell,S-2R,40.0
Rockwell,S-2R (THRUSH),0.0
Rockwell,S-2R Thrush,1.0
Rockwell,S-2R-1200,1.0
Rockwell,S2-R,1.0
Rockwell,S2R,8.0
Rockwell,S2R R1340,0.0
Rockwell,S2R T34,0.0
Rockwell,S2R THRUSH CMDR,0.0
Rockwell,S2R-600,3.0
Rockwell,S2R-R3S,0.0
Rockwell,SABRELINER 65,0.0
Rockwell,SABRELINER 75A,10.0
Rockwell,SABRELINER/NA265-40,2.0
Rockwell,Sabreliner,0.0
Rockwell,THRUSH S2R,1.0
Rockwell,THRUSH SR2,0.0
Rockwell,X31,1.0
Rockwell Comdr,112TCA,1.0
Rockwell Commander,114,2.0
Rockwell Commander,114TC,0.0
Rockwell Commander,AC-100,0.0
Rockwell Int't,S2R,0.0
Rockwell International,112A,3.0
Rockwell International,112TC,0.0
Rockwell International,114,4.0
Rockwell International,500-S,0.0
Rockwell International,690A,0.0
Rockwell International,700,0.0
Rockwell International,Aero-Commander 112TC,2.0
Rockwell International,NA-265-65,3.0
Rockwell International,NA-265-80,0.0
Rockwell International,S-2R,5.0
Rockwell International,S2R,0.0
Rockwell International,STINSON 108,0.0
Rockwell Intl,114,0.0
Rockwell Intl,S-2R,1.0
Rockwell Intl.,S-2R,1.0
Rocky Mountain,BUCCANEER 11 B2B,1.0
Roddie,MINI-500,1.0
Rodgers,BABY GREAT LAKES,4.0
Rodgers,RAVEN,2.0
Rodgers,Zodiac 601XL,0.0
Rodgers/gaust,RV-6,0.0
Roe-wayne,MUSTANG II,1.0
Roe/pietenpol,AIRCAMPER,0.0
Roebuck,RANS S-10 SAKOTA,0.0
Roger A Dalke,E.B. Jenny,1.0
Roger A Hansen,KR-2M,1.0
Roger G White,Glasair,1.0
Roger Mann,Ragwing RW8-PT2S,1.0
Roger Nelson,AERONICA/T,0.0
Roger W. Stigen,EAA BIPLANE SR-1,1.0
Roger Warnell,KR-1,1.0
Rogers,LONG EZ,0.0
Rogers,Lancair 360,1.0
Rogers,Lancair IVP,0.0
Rogers,RAF 2000,1.0
Rogers,Rutan Defiant 40,0.0
Rogers-gibson,1,1.0
Rogerson Hiller Corp.,RH-1100,1.0
Roggio,ROTORWAY EXECUTIVE,0.0
Rohdecap/thorp,T-18,1.0
Roisum Team,MINI-MAX,1.0
Rolando,RANS S-10,1.0
Rolladen Schneider,LS4,1.0
Rolladen-schneider,L53,1.0
Rolladen-schneider,LS 4A,0.0
Rolladen-schneider,LS-1D,0.0
Rolladen-schneider,LS-3,2.0
Rolladen-schneider,LS-3-17,0.0
Rolladen-schneider,LS-3A,1.0
Rolladen-schneider,LS-4,3.0
Rolladen-schneider,LS-4A,2.0
Rolladen-schneider,LS-6,3.0
Rolladen-schneider,LS-6A,1.0
Rolladen-schneider,LS3,2.0
Rolladen-schneider,LS3-A,4.0
Rolladen-schneider,LS3A,0.0
Rolladen-schneider,LS4A,0.0
Rolladen-schneider,LS8-18,2.0
Rolladen-schneider,LSIF SAILPLANE,1.0
Rolladen-schneider Gmbh,LS-3,1.0
Rollins,STARLITE,2.0
Rollins-bowers,FLY BABY 1A,1.0
Roman,LONG-EZ,2.0
Romeo,Lancair Legacy RG,2.0
Romero,SEA REY,1.0
Romig,FR-1,1.0
Rominger,EYAS,0.0
Rominger,Zic Zac Bird,1.0
Ron Burleigh,Air Cam,0.0
Ronald C. Render,LONG EZ,1.0
Ronald D. Cothern,QUICKIE,0.0
Ronald D. Murray,RV-6A,2.0
Ronald Houk,RD-1,1.0
Ronald Levee,Kitfox IV,0.0
Ronald R Russell,RV-6,2.0
Ronald V White,CH701,1.0
Ronneberg/murphy,BERKUT,1.0
Ronnie Baker,BEE 2,1.0
Ronsrans,R 12,2.0
Roof,Curtis Hawk P6E,1.0
Root,RV-4,1.0
Root,SHERPA,0.0
Root,Sherpa,2.0
"Root, Arthur T.",DELTA DYKE JD-2,0.0
Rose,75% Scale Fokker D8,1.0
Rose,A4C,0.0
Rose,Kitfox,1.0
Rose,Parakeet A-1,1.0
Rose,Peregrine,1.0
Rose,VELOCITY 173/FG-E,2.0
Rose,VP-1,1.0
Rose Rhinehart,A4-C,1.0
Rose Wesley,ROTORWAY WR EXEC,0.0
Rose-Rhinehart,A4-C,1.0
Rosen,ONE DESIGN,0.0
Rosenbarger,LANCAIR IV,0.0
Rosenbaum,Super Petrel,1.0
Rosenmayer,SKYRANGER S/C,1.0
Rosenvall,AVID MK IV,0.0
Rosner,Acro Sport II,0.0
Ross,G-202,1.0
Ross,Hummer Pitts Special,1.0
Ross,RV6A,0.0
Ross/stonecipher,VANS RV-6,1.0
Ross/stonecipher,Vans RV-6,0.0
Rossi Pitts,S-1S,0.0
Rotary,RAF 2000,1.0
Rotary Air Force Marketing,RAF 2000,0.0
Rotec,PANTHER 2+,1.0
Rotec,PANTHER II PLUS,0.0
Rotec,RALLEY 2B,1.0
Rotec,RALLY 2B,3.0
Rotec,RALLY 2B ULTRALIGHT,1.0
Rotec,RALLY 3,2.0
Rotec,RALLY 3B,1.0
Rotec,RALLY III,1.0
Rotec,RALLY SPORT,0.0
"Rotec Engineering, Inc.",3A,0.0
"Rotec Engineering, Inc.",RALLEY III,2.0
"Rotec Engineering, Inc.",RALLY 3,0.0
"Rotec Engineering, Inc.",RALLY 3A,0.0
"Rotec Engineering, Inc.",ROTEC RALLY 3,1.0
Rotec/botsford,RALLY 3,1.0
Rotherwick,Glasair III,2.0
Rotherwick HR,Glasair III,0.0
Rothrock,Cozy Mark IV,2.0
Rotor Flight Dynamics,DOMINATOR,0.0
"Rotor Flight Dynamics, Inc.",Dominator,1.0
Rotorcraft Development Corp,UH-1B,1.0
Rotorcraft Development Corpora,UH1-D,0.0
Rotordyne,200,1.0
Rotorsport UK,Cavalon,1.0
Rotorsport UK Ltd,MTOsport 2017,0.0
Rotorway,162,0.0
Rotorway,162-F,0.0
Rotorway,162F,3.0
Rotorway,EXEC,3.0
Rotorway,EXEC 152,0.0
Rotorway,EXEC 162F,3.0
Rotorway,EXEC 9,0.0
Rotorway,EXEC 90,4.0
Rotorway,EXEC-90,3.0
Rotorway,EXECUTIVE,0.0
Rotorway,EXECUTIVE 162F,1.0
Rotorway,Exec,1.0
Rotorway,Exec 162,0.0
Rotorway,Exec 162-F,0.0
Rotorway,Exec 162F,2.0
Rotorway,Exec 165F,2.0
Rotorway,Exec 90,0.0
Rotorway,ROTORWAY,0.0
Rotorway,ROTORWAY 162F EXEC,1.0
Rotorway,ROTORWAY EXECUTIVE,0.0
Rotorway,RW 152,1.0
Rotorway,RW-145,0.0
Rotorway,Rotorway Exec 90,0.0
Rotorway,Rotorway INTL 162F,0.0
Rotorway,SCORPION 133,1.0
Rotorway,SCORPION 1670,0.0
Rotorway,SCORPION TOO,1.0
"Rotorway Aircraft, Inc.",SCORPION TOO,1.0
Rotorway Executive,162F,0.0
Rotoway International,Executive 162F,0.0
Rotz,RAF 2000 GTX SE,1.0
Rouse,Glasair III,0.0
Rowe,PIETENPOL,1.0
Rowley,P-40F,1.0
Roy,LONG EZ,1.0
Roy Rey,AVID FLYER,0.0
Royse,Glasair,2.0
Rozendaal,SMITH INNOVATION,1.0
Rudolph,Venture,0.0
Rudolph Zeller,LANCAIR,2.0
Rudy,KITFOX 1,0.0
Ruehle,Glastar,0.0
Rufli,Unknown,0.0
Rumble/williams/boomhower,Starduster II,0.0
Ruminski,Ultra Pup,0.0
Rupe,RV-4,1.0
Rupp,Rutan Defiant,0.0
Ruppercht,VARIEZE,2.0
Ruschke,STARDUSTER TOO,2.0
Rushton,SOPHWITH CAMEL,0.0
Rusk,Smith Super Cub,1.0
Russell,ACRO MR3,0.0
Russell,Cozy MK III,1.0
Russell,KR-2,0.0
Russell,REBEL,0.0
Russell,SPORT TRAINER,1.0
Russell Heyn,RANS S-6,0.0
Russell Post,MONI MOTORGLIDER,1.0
Russell St. Arnold,RLU-1,1.0
Russman,AVID FLYER,1.0
Rutan,DEFIANT,2.0
Rutan,LONG-EZ,2.0
Rutan,LONG-EZ-B,0.0
Rutan,RUTAN LONG EZ,1.0
Rutan,VARI EZE,2.0
Rutan,VARI-EZE,1.0
Rutan,VARIEZE,4.0
Rutan,VERI-EZE,0.0
Rutan Aircraft Factory,VARI EZE,1.0
Rutgers,AGRIPLANE,1.0
Rutherford,Seawind 3000,1.0
Rutledge,Kitfox,1.0
Rutter,532 COMMANDER,1.0
Ryan,260-B,1.0
Ryan,NAVION,28.0
Ryan,NAVION A,25.0
Ryan,NAVION A3,1.0
Ryan,NAVION B,10.0
Ryan,NAVION L-17B,2.0
Ryan,NAVION NA-4,2.0
Ryan,NAVION-A,0.0
Ryan,Navion,2.0
Ryan,Navion A,4.0
Ryan,Navion B,0.0
Ryan,Navion G,0.0
Ryan,PT-22,6.0
Ryan,PT-22/ST-3KR,2.0
Ryan,PT-22A,0.0
Ryan,PT-22C,0.0
Ryan,PT22-ST3KR,0.0
Ryan,SCW-145,0.0
Ryan,ST-3-KR,1.0
Ryan,ST-3KR,4.0
Ryan,ST-3RR,0.0
Ryan,ST-A,1.0
Ryan,ST3-KR,1.0
Ryan,ST3KR,18.0
Ryan,ST3KR (PT-22),0.0
Ryan Aeronautical,ST3-KR,1.0
Ryan Aeronautical,ST3KR,3.0
Ryan Aeronautics,ST3KR (PT 21),1.0
"Ryan, Robert R.",GLASAIR,1.0
